Feature_1,Feature_2,Target
52.80161159,33.8058702,0
41.9039648,29.39678483,0
54.24061044,28.25057325,0
45.26160653,29.09596277,0
49.85547729,26.42667942,0
55.46284248,28.20044453,0
50.0642227,40.15579357,0
45.63614109,25.4366062,0
48.90390196,28.60671833,0
49.11637041,28.06255668,0
46.2998897,28.76414194,0
47.41203937,28.34380346,0
65.98647171,31.39620051,0
55.60919448,21.44912449,1
47.04519682,35.18585736,0
56.96954405,33.162914,0
46.6618051,23.78564207,0
61.73124638,18.65461364,0
53.69642192,25.11463927,0
48.92697856,28.78666769,0
54.47716926,42.90145949,0
34.29123848,32.71628482,0
38.73232531,20.96205175,0
38.06074994,26.55172248,1
51.42943095,29.73393782,0
67.32514999,31.26841777,0
72.31300146,23.4262557,0
56.38051101,29.32504886,0
55.00844475,26.41180431,0
31.98942266,24.48120719,0
44.573262,31.29797823,0
42.12216248,33.86938587,0
43.79152402,34.20520638,0
48.31856181,32.87193176,0
45.27909422,27.51315233,0
30.2070019,33.57274881,0
57.47910256,31.54527219,0
39.27256974,30.66970941,1
52.39246864,26.94153439,0
70.7408267,27.51561936,0
40.80615408,30.36943468,0
24.69712477,42.19937233,0
47.13995778,31.5062124,1
61.00959635,26.94405749,0
69.58347454,25.83805278,0
37.70450406,27.54116694,0
54.96699223,40.88646724,0
45.34689543,28.00371677,0
48.94051646,34.53435267,0
76.44343347,28.12035877,1
34.97029672,31.30592271,0
52.53739661,33.95872637,0
54.67693172,27.14048575,0
60.85786325,26.79444173,0
50.97983153,38.29434847,0
53.0805054,34.92296447,0
46.08351433,33.95336159,0
52.69126941,33.93638147,0
46.56807725,32.29787744,0
56.2157189,40.08887907,0
46.30389664,30.21954151,0
53.77100394,32.88631184,0
49.70737186,22.74543536,0
61.26050251,25.87519657,0
49.48606276,23.995905,1
32.26967532,36.37031792,0
62.61921501,17.23729924,0
40.94267699,27.98844989,0
43.46233661,15.03146699,1
44.04338706,25.84356052,0
63.74438093,27.54525525,0
28.64325786,36.92435547,0
81.37748534,31.9831397,0
60.56056809,25.83429238,0
52.23238914,35.3298186,0
49.45105999,30.08916127,0
52.85554075,30.18783429,0
55.21122428,23.98664246,0
56.45215586,25.04993143,0
55.55604466,25.8745135,0
50.89580681,30.23230637,0
48.0266158,30.38942863,0
48.48726716,37.72046332,0
48.0509172,31.92527584,0
61.33770097,16.46217153,0
55.93556722,31.31320994,0
20.59611365,22.74991822,0
56.55900777,25.17014538,0
51.94736195,25.93915264,0
49.81291244,26.68330838,0
46.11481547,23.12425304,0
61.2411272,31.01741002,0
59.47526462,22.94598857,0
42.27122332,31.78333804,0
54.07052287,41.18485539,0
40.28343265,23.35320471,0
36.20381835,28.57744848,0
43.73282775,17.38271319,0
58.62393472,28.49532354,0
59.53125045,33.21358576,0
55.1308542,33.60319616,0
57.25095787,30.38681865,0
55.16178287,34.44631712,0
43.58518405,42.73027268,0
54.31922545,38.56152344,0
58.00409525,27.38739535,0
57.5429133,22.74448007,0
61.88913371,27.96924292,0
57.08303847,25.26508617,0
53.51448208,32.25673774,0
60.70150238,24.0940323,0
49.73478741,29.63588784,0
41.18125349,34.19007027,0
48.36933036,29.49652064,0
42.55097355,25.26843089,0
43.24821725,35.87407029,0
48.55481329,20.60509528,0
42.07580079,28.36102472,0
46.9203847,29.79169988,0
31.06385333,30.07954329,0
52.13293707,30.90248028,0
50.01205475,33.0521991,1
41.82911369,29.8229628,0
56.59245668,28.15970859,0
59.37570138,27.96205328,0
33.92440136,26.94242099,0
42.37275221,33.93771662,0
42.3085765,26.7673576,1
40.60096899,34.23385555,0
58.29474842,30.09499541,0
48.06173861,27.39372597,0
47.35485159,33.09203608,0
29.96137636,26.36273038,0
56.3541803,33.1909202,0
37.60741605,31.06363061,0
50.5993263,27.01837655,0
52.77376938,32.64317408,0
63.60658596,32.73294863,0
36.91179601,35.78759803,0
19.80487844,34.83073506,0
51.83849545,32.4563701,0
68.00511182,24.36204524,0
62.38946353,42.24293494,0
52.09659415,22.98191894,0
45.08363814,34.74631587,1
58.07122597,32.15641908,0
40.264538,24.12928814,0
54.76357769,29.37849531,0
55.05470159,29.60623557,0
60.60209907,36.52791358,0
77.59660039,26.4334455,0
53.92415967,28.69027497,0
44.91036374,18.31965197,0
49.74425688,38.67381397,0
32.30924095,24.64765878,0
43.05286869,31.63455432,0
45.90717562,29.49296085,0
44.75911602,29.50999517,0
51.52354872,34.04930992,0
41.77580068,38.3563123,0
61.21030667,31.25746835,0
50.00207065,33.27539009,0
49.90699679,31.64445768,0
46.72105283,35.08765712,0
51.55190684,27.6854181,0
58.25098265,35.37695277,0
41.32869784,35.55249933,0
43.41883511,35.41268504,0
46.96273971,26.69926066,0
36.54129077,29.15831183,0
41.8074214,31.19733494,0
45.23779126,23.14578978,0
58.74389181,37.97460104,0
52.62561329,29.93861733,0
51.93589911,31.41963944,0
58.50897962,27.1149778,0
48.62628212,23.3656122,0
53.9046485,26.97985057,0
48.96778247,31.09602094,0
52.65362349,33.36714406,0
44.17241342,30.8089577,0
25.61182842,31.73362008,0
48.65720838,28.31486813,0
64.22748136,32.48124283,0
59.26215402,37.41416433,0
59.65397485,33.52394721,0
62.36130722,34.04770944,0
50.88657591,31.470082,0
51.97315707,22.48422465,0
43.82348105,24.77666735,0
46.83927144,32.274379,0
56.1577115,29.94530474,0
62.03884437,32.19921443,0
48.60553724,38.38211709,0
45.49810735,33.63018,0
50.00527959,36.29443103,0
56.01206749,30.47340695,0
35.56145184,25.96392161,0
27.03819047,29.7106692,0
44.49463151,25.97624093,1
37.79287574,37.79147478,0
44.91859802,33.95195538,0
48.52219681,32.60256248,0
45.46751591,36.17971601,0
64.52467534,19.89971793,0
53.26744765,32.94068976,1
53.0047436,23.44677108,0
56.22207144,29.96372151,0
38.61166882,28.44146204,0
60.39111787,33.30868306,0
49.24235713,31.14093644,0
56.70480617,36.72558587,1
39.28142767,26.9905142,0
34.46241234,33.54557195,0
58.17889658,30.81111608,0
53.76409526,21.82354865,0
40.97948446,25.40691771,0
41.30336919,29.25060983,0
61.25434784,35.56146225,0
38.10588107,32.31861529,1
66.42672953,24.16249588,0
40.99379265,29.29841886,0
56.38391926,40.08903224,0
46.71381524,30.55611667,0
56.03187431,28.36337212,0
44.55885998,32.4586982,0
48.37207094,33.8169654,0
50.40919175,27.71915826,0
39.97812544,32.51287387,0
57.40824345,28.35555252,0
44.86786434,33.59663801,0
47.71400085,30.84846579,0
40.05650625,32.40983914,0
24.37666341,26.20408227,0
48.08972237,25.89356808,0
74.12615422,34.72748652,0
57.84604288,29.60301809,0
49.8073962,31.42517371,0
47.37109171,28.46802286,0
50.22465893,34.49363387,0
55.47119115,26.9609501,0
38.19187185,29.3219938,0
61.14321695,33.92996406,0
57.15381315,35.8648385,0
57.18185726,27.38120354,0
54.38475739,39.79841991,0
50.19616658,31.56620847,0
56.72861236,24.78535869,0
55.91814134,31.84526024,0
46.45959289,28.08500393,0
44.26398227,32.17034244,1
51.01856295,29.78571876,1
65.49020151,30.37136845,0
37.60892924,25.44203312,0
35.32474734,34.95030615,0
51.64760841,24.21936316,0
50.50887702,24.45617552,0
51.73341664,31.83680175,0
52.43953198,38.01422124,0
47.76797745,28.23703451,0
64.89863439,33.50486161,0
33.99096022,35.36670088,0
41.71502975,34.07342219,0
48.9674524,28.44395855,0
33.56811189,24.54476641,0
48.24145596,18.96226217,0
66.61470166,28.6857975,0
50.20886488,35.89043684,0
52.30700906,24.37917008,0
37.39835235,33.50104924,0
43.83638592,25.24923735,0
46.2480362,30.53036288,0
46.82284903,33.53895807,0
62.81643795,26.70252282,0
55.57691061,30.8524234,0
38.88542043,27.92454332,0
52.46504778,33.52574329,0
54.98221748,31.17658584,0
61.40149039,30.28253837,0
65.80540687,37.7917498,1
39.84905808,33.31153071,0
41.89142489,26.54824067,0
37.42422141,29.5706805,0
47.65980141,29.62050607,0
54.66358374,30.40159786,0
59.87334517,42.62254638,0
49.24048976,31.85425946,0
46.80152477,19.82048715,0
51.51757992,27.28600514,0
41.64857098,20.33813956,0
70.89538722,28.35100871,0
33.92338973,20.06344885,0
51.84740579,25.64204764,0
70.23606219,22.39639235,1
50.06799845,31.92080089,0
48.09960965,30.00269681,0
46.42554577,31.51481154,0
48.19608318,29.47724306,0
63.72848475,23.02851125,0
27.88138089,32.56760685,0
65.33433701,39.6111228,0
35.76042848,32.04606289,0
47.33347671,27.870377,0
45.7075558,22.85966412,0
55.8855327,25.45966515,0
34.01875648,32.26519828,0
54.62172666,35.36559013,0
70.24309623,31.30433087,0
36.36825995,33.99943645,1
51.89706168,33.53839122,0
43.38017822,32.53267196,0
54.25887206,26.70763202,0
50.19147777,30.86961756,0
43.58513091,25.75811098,0
54.87872285,30.08714476,0
68.0434811,31.65431766,0
48.09096208,38.39391904,0
57.19757942,23.45134013,0
37.06727042,32.40753815,0
40.43563623,37.40618296,0
54.72406278,33.79423883,0
64.84116029,34.16472721,1
53.55613349,32.93847451,0
46.86941969,36.49167245,0
49.99291405,24.56260916,0
37.49592266,23.07036667,0
56.04515326,29.9683293,0
58.82333062,19.19418948,0
45.47909667,36.15322902,0
45.29957852,36.10357598,0
52.6587823,27.83324722,0
45.63280264,28.14614702,0
49.33867385,29.63826262,0
70.99721789,30.26010325,0
47.52974299,30.6358696,0
46.41659848,32.79116053,0
43.52458194,29.13686823,0
57.44191971,34.71596652,0
48.18775827,32.22973889,1
43.50626962,26.96518277,0
63.21304032,36.67556334,0
64.19603005,23.20871507,0
43.99576434,29.53917095,0
31.33460049,34.83458701,0
60.0751369,26.38463448,0
43.15370174,31.54777823,1
57.90625599,32.71669798,0
30.29896182,25.69738066,0
58.92597338,29.6376114,0
37.88828071,29.21748085,0
57.30764119,27.24131074,0
50.14273068,41.50837426,0
40.46060581,26.18446823,0
45.92963687,35.02465147,0
56.86318457,28.03599492,0
51.05894453,24.56681906,1
55.8441298,30.51407122,0
69.76440585,33.24546692,0
34.35758388,34.60254788,0
66.17212575,37.81132555,0
51.04355938,44.72623145,0
41.01215952,31.25257102,0
36.69686374,26.68453913,0
48.10879609,32.26437163,1
59.21650112,28.66893525,0
48.7245088,34.62983065,0
65.1115493,23.51417852,0
35.4882431,41.84167271,0
49.87911052,34.28024047,0
37.47606556,21.57997991,0
53.63631883,26.45485549,0
58.8688739,34.08040522,0
45.79238206,35.88172028,0
23.95786143,23.63881186,0
51.98948147,33.56512925,0
54.36738552,20.26330064,0
54.04294755,29.55332067,0
62.35782192,35.56023421,0
39.2894632,27.24242135,0
56.80216105,22.4653885,0
61.92507512,30.73107398,0
32.21412416,26.97640567,0
53.19651826,33.14779183,0
44.95820169,25.57336784,0
49.18477327,26.13681555,0
53.47676484,19.8949884,0
45.12771436,30.84972356,0
43.24291921,29.19547531,0
50.34152417,24.05807665,0
39.12754061,30.96899357,0
39.14174871,35.1353515,0
56.79373283,28.92216028,0
38.51205965,31.34083475,0
56.66312501,31.36655625,1
54.62591293,23.97835086,0
32.74193271,40.2829291,0
43.22435348,27.64575085,0
61.94109403,33.28058101,0
40.18834469,33.84607639,0
45.35595738,29.30202436,0
54.62060893,33.03397513,0
57.83390509,31.22909611,0
47.48461114,22.91180121,0
44.02489805,28.33863649,0
64.22369862,26.93724549,0
67.38899664,27.69127479,0
59.78858051,23.47998411,0
50.85318143,35.63216858,0
41.91734278,38.00996327,0
41.69555593,34.89001488,0
55.22514105,36.35264612,0
54.18398221,28.27682581,0
64.01598593,26.81871583,0
56.50450093,26.10706477,0
34.96919698,33.22032461,0
60.51947618,31.13531527,0
40.01939373,29.61389144,0
46.16028728,36.47574272,0
52.50200206,32.02470677,0
69.9566749,25.80671181,0
81.09918556,26.59545585,0
56.06723059,33.4099665,0
48.16803381,35.20866426,0
55.34505648,32.75840116,0
58.87655426,39.48444374,0
46.79332374,38.17503583,1
67.95211356,32.20517917,1
52.30070759,25.8070967,0
54.97743089,23.45006244,0
56.65924252,28.06309127,0
54.21586611,33.76606723,0
58.389405,39.1332354,0
43.82746813,32.08723517,0
44.41698246,35.84361397,0
38.99845767,28.77346257,0
54.39501231,33.11384563,0
57.78936504,34.11678415,0
54.57772866,20.10202862,0
66.74492433,27.93280599,0
49.94403981,34.74850192,0
56.68741656,31.37234168,0
39.08299124,24.01742476,0
46.12900298,17.84938812,0
56.95537758,28.17109627,0
58.49102111,29.64207154,0
47.06033052,25.58038525,0
49.28400748,30.71542469,0
34.82126253,32.53193374,0
46.42970799,33.35343585,0
58.90383164,18.22040538,0
55.75205016,23.42857451,0
55.00665721,28.47688676,0
50.49773687,32.86086566,0
50.07063159,32.44617007,0
43.39678861,32.35934974,0
56.9882842,28.08291029,0
54.20972944,28.36183281,0
54.92018848,26.35835366,0
44.73965157,33.84097064,0
28.4665708,25.39755606,0
60.97152712,34.25018198,0
45.21162544,31.03926619,0
41.37224236,29.77477761,0
56.93478912,26.716448,0
46.0798736,23.22229069,0
60.59936384,26.76173622,0
56.1700595,28.34996566,0
56.83569323,18.15487844,0
36.34044289,29.01322422,0
62.11943985,34.62178684,0
52.61250531,32.83608953,0
46.30722861,27.51897062,0
51.43388467,30.23468149,0
32.23764767,27.21917715,0
54.08652811,30.74380367,0
39.70628492,37.70053912,0
36.47329714,34.84249401,0
34.77640814,32.60397153,0
61.12688375,27.53557544,0
43.70736606,33.74969196,0
65.3372771,21.56561524,0
44.64198537,28.73823259,0
32.92642042,32.9185571,0
38.8347556,33.70210607,1
62.3581162,33.34942245,0
48.44101822,31.47415345,1
44.51712704,29.0213751,0
51.60018226,32.68987985,0
55.01782736,25.2356948,0
61.17398816,25.77661368,0
64.4849923,30.30867338,0
46.40231354,30.86598821,0
36.73952314,20.87192411,0
45.86534839,32.2757319,0
52.60280507,33.86364189,0
40.36241074,29.61357381,0
40.42849085,41.87233142,0
53.43787882,26.58532447,0
49.51347648,28.19456418,0
50.32796995,28.02466547,0
42.41504665,29.61906194,0
47.69599286,28.35637594,0
40.75766856,22.96594728,0
58.90198411,27.26725852,0
60.35249335,29.51189652,0
31.53812138,36.14286041,0
40.7048914,41.01121637,0
35.03470745,36.67736949,0
43.49976066,26.12310485,0
49.1656203,26.52095195,0
35.5035478,29.20335711,0
40.78140187,38.92279444,0
39.96042628,29.17287974,1
52.07267329,23.36246255,0
50.69344337,27.49411432,0
42.78262447,33.78528001,0
51.76820872,33.44970138,0
44.53319915,28.99891667,0
47.2834489,33.41707337,0
66.7345209,18.63413899,0
63.40461052,30.51914618,0
37.00418763,34.30342711,0
58.29732418,25.83568362,0
58.11396554,25.81830732,0
38.51736711,20.66775924,0
58.18777644,37.94947797,1
65.37931918,26.39923011,0
38.77455194,31.20521639,1
40.82497179,33.01958521,0
60.17661467,37.56033975,0
52.71495311,29.23051113,0
55.51476275,27.30285103,0
53.40589216,30.86533824,0
53.90695921,36.42040138,0
36.73527872,29.14913734,0
60.47317707,25.22565459,0
61.69589992,22.29621096,0
47.70609256,23.89351308,0
49.5652305,34.32195749,0
34.68892497,28.39687762,0
55.14254756,26.96239545,0
55.72057442,26.42016388,0
49.37808983,30.4252293,0
61.2435336,28.80272453,0
46.65922769,28.63433928,0
55.64605926,36.74661964,0
39.80335661,37.69008141,0
49.76447849,21.94989164,0
48.25645742,31.63796366,0
52.25307922,26.11568951,0
46.30473071,28.75874443,0
48.68527404,31.54639193,0
58.26047171,28.93640042,0
45.63235763,31.1522994,0
33.93422899,33.36485103,0
67.49583904,31.472884,0
63.81454079,26.76581848,0
37.07737305,26.85400197,0
56.89707805,22.80147352,1
44.97025229,25.73039851,0
52.63487215,39.81034181,0
52.94224129,26.03998213,0
47.655922,24.03310594,0
42.16234334,31.59963931,0
43.09458948,29.4481762,0
40.83808085,29.02203382,0
41.68177792,37.04522983,0
49.3282171,32.74563338,0
42.84240011,27.35003534,0
56.82052066,27.87762041,0
64.87246155,27.48706743,1
44.19946759,34.37369811,0
52.39404501,28.45926185,0
54.9968511,21.03423249,0
54.72002271,29.75840161,0
50.75955268,22.31486999,0
57.42682418,40.92115301,0
54.82248953,25.17166043,0
37.62337578,29.19067617,0
58.69156064,31.29101367,1
58.87290837,28.5567092,0
42.36713896,28.54984799,0
50.37937835,32.10913643,0
56.83328993,37.63107979,0
47.9068618,33.83754541,0
60.72978048,37.39256939,0
73.63872495,24.76690446,0
42.14013967,31.58681317,0
36.18955397,30.77623026,0
53.03818596,31.75545646,0
57.21562505,36.88115985,0
47.69133626,28.89605425,1
64.53260663,27.97248317,0
36.613942,32.66990399,0
56.92918623,21.10898636,0
43.94139179,28.81573975,0
67.19377906,29.32901155,0
69.92515353,25.39820692,0
42.33343412,35.28529506,0
44.50442864,24.68879841,0
58.59587887,29.32063476,0
46.1286935,31.46578613,0
49.54588782,36.76725781,0
50.25388421,29.94721783,0
30.80326844,34.68076797,0
49.86162254,33.50297699,0
43.10272226,30.61728778,0
45.06877178,24.55243296,0
64.43632003,22.8270957,0
37.43493106,30.53252701,0
58.13205187,27.28651563,0
47.2103707,34.59630546,0
47.20239832,33.72928259,0
57.90371896,29.07694503,0
53.40051295,24.21143538,0
55.70612997,32.55367775,0
59.68184661,24.91025277,0
46.68691617,26.20768039,0
43.87763265,25.10292131,0
39.14849473,29.30749489,0
41.7458947,35.85096167,0
79.49094425,29.97479565,0
62.44679581,27.78390654,0
36.48925634,22.37192535,0
36.77542043,32.76062292,0
54.81866062,26.09797697,0
55.47264797,30.5875881,0
55.48883835,28.22890692,0
47.45044206,34.1908861,0
48.7454574,29.21381804,0
53.27879524,29.70536823,0
50.85893006,32.42873574,0
27.80699627,40.53470091,0
47.70200369,34.44223465,0
41.48593566,29.55696947,0
51.75211419,30.01598995,0
79.85259003,27.3757027,0
53.67481665,25.25002148,0
46.86470314,27.23624606,0
59.21801502,26.13925518,0
54.82687887,33.26684192,0
54.2009449,24.64402571,0
56.06850593,36.66605281,0
70.56543565,33.76023192,0
38.69111565,30.10250865,0
54.73632077,30.00159306,0
40.7361887,27.21359345,0
55.55512646,31.35042206,0
40.81313489,35.44046232,0
45.82633186,26.48421769,0
47.04910086,22.33303956,0
59.75816719,33.51609127,0
59.18454444,31.62182987,0
37.54282624,24.39900599,0
50.54934111,26.33304315,0
42.90420145,25.70447863,0
37.41495089,26.37733865,0
47.8298295,28.38158623,0
46.91517212,28.66726348,0
74.26716486,26.74603172,0
54.32959825,26.2091809,0
36.22382499,28.85607828,0
44.35225996,30.83845767,0
60.21383295,28.41851732,0
70.88442773,35.79333512,0
34.14016688,32.54043857,0
31.20075615,22.04577072,0
68.70965175,32.61863883,0
53.89614177,33.02771991,0
41.31707268,27.82632516,0
55.34629086,22.52401206,0
23.64252261,30.0403338,0
50.03375507,29.96145674,0
53.27821173,24.39176882,0
59.2427014,22.74390392,1
39.86104048,29.56223227,0
50.85687161,28.83461404,0
40.74575374,27.91367317,0
52.55383756,29.58294633,0
41.04653678,24.48611813,0
45.91899161,27.82589694,0
40.04184605,32.66662515,0
56.51136242,28.2501496,0
58.58451117,21.64013764,0
47.6537943,27.63653861,1
50.38237995,24.64920768,0
35.51408585,31.33568148,0
47.00323352,31.59418702,0
49.49795383,21.70612687,1
76.20793091,33.79506485,0
38.88032974,24.43906849,0
64.64177239,37.79591145,0
59.96858773,29.75611868,0
52.80636404,23.76803251,0
67.58620484,24.29006965,0
53.72105473,31.74047646,0
53.89159196,28.04350055,0
49.46879347,29.51673045,0
62.23568882,38.06390116,0
60.96469234,26.50377968,0
43.74322713,30.29981429,0
36.80752805,37.09922244,0
47.97019363,31.35256738,0
41.99961436,21.96698632,0
49.36475425,32.52694506,0
62.37438135,24.18498571,0
45.42698345,37.03403764,0
49.57176619,25.88566198,0
50.58022735,44.84754754,0
58.48430882,37.33687994,0
27.53110666,26.01693715,0
43.93299705,30.10006903,0
52.11283692,33.76822141,0
62.00078956,33.91830237,0
45.08097552,32.2116813,0
31.23447294,36.26079518,0
56.19711446,29.38515527,0
43.64637611,28.16641166,0
38.10333341,28.26568006,1
43.7565461,34.29186616,0
48.15474642,31.8259052,0
43.95255335,31.45641833,0
27.94433943,33.97617125,0
58.97066197,19.74473796,0
62.74875041,31.55034412,0
56.51521991,31.09284444,0
38.6231433,38.34404041,0
47.98508466,22.35706009,1
49.93478685,37.78593316,0
55.9879439,30.37704564,0
56.68340489,32.44494765,0
42.65826201,38.37959394,0
50.81995556,32.80380634,0
54.57280405,32.00184145,0
64.55822322,31.21145593,0
57.0450654,27.58260933,0
57.89056687,29.85755438,0
50.83826628,26.42243617,0
64.10459145,29.7771655,0
54.09762796,18.32034651,0
41.3891209,32.14519784,0
64.0336997,29.39131373,0
56.97903273,28.31898132,0
45.56955979,31.09879042,0
45.20507033,22.83218039,0
52.96575545,39.64634998,0
54.63184795,29.48616269,0
51.97292266,29.27077784,0
53.11308673,25.17301895,0
66.99957375,30.11973191,0
60.71543152,36.93479945,0
51.90635591,35.17958105,0
59.41310581,34.27218876,0
39.67476096,32.73199476,0
53.9792705,28.20728736,1
68.0930635,22.74918416,0
47.81954105,28.99480614,0
41.52366071,28.82064268,0
43.47911111,35.2439722,0
39.10366963,31.54695221,0
42.15238092,38.06155764,0
46.29491901,35.9874427,0
35.94432981,27.71752195,0
50.15618334,21.02435402,0
59.02277174,36.92787617,0
40.9224382,36.79692612,0
65.19283924,23.16894205,0
55.10792089,37.5462001,0
60.30580586,31.91058585,0
43.42165446,30.80342749,0
58.54525227,38.07391627,0
39.080661,36.72342587,0
58.90247501,33.25665476,0
51.7183934,32.36608533,0
55.5325122,33.08197145,0
38.24405394,27.99971283,0
41.04930158,29.72449275,0
55.97228218,25.48841423,0
40.51651996,28.33480112,0
54.63206292,28.16683061,0
36.32862194,26.82347315,0
58.48174213,30.68373251,0
37.67476685,28.38009575,1
55.52299938,32.5111736,0
56.25630934,21.88839693,0
43.03228182,29.43322603,0
55.82026567,30.6577582,0
52.60442263,28.4468538,0
44.61158144,29.1380365,0
39.91445316,22.07376995,0
30.37374308,31.78238552,0
53.49650047,33.23802991,0
34.35197229,32.46768647,0
50.95344199,35.1936353,0
47.36551784,31.00764803,0
56.79142775,32.3934059,0
46.97954501,30.78045369,0
46.70552214,33.4377536,0
57.31870704,22.11385182,0
53.35058029,25.53209516,0
53.16155957,37.93449829,0
54.6926759,17.69782089,0
34.64427877,29.29911035,0
57.5678868,35.8613748,0
56.12468794,29.53369667,0
39.83316871,27.97494464,0
47.55919526,30.64710838,0
49.60692712,28.2343991,0
48.65503216,30.15424746,0
53.33859967,26.58309482,0
64.31366782,35.5433721,0
60.81766728,37.11632461,0
36.87780807,29.33304839,0
56.2206999,23.0675529,0
63.2893332,27.38078415,0
53.86808521,29.0800567,0
60.90980425,32.52769438,0
70.12270446,24.95993388,0
60.23709546,26.15418841,0
52.49308596,32.55338069,0
60.45088474,34.69454416,0
51.44887833,26.89202977,0
50.23903043,23.33391473,0
46.48585764,46.42059101,0
65.63413359,33.91652119,0
41.81571334,28.66498119,0
65.32367725,34.34515638,0
54.99864124,29.37771685,0
36.00693825,34.33578445,0
53.67649293,30.79696599,0
28.99973492,30.45635949,0
56.25508017,29.43209066,0
58.85231483,22.76309333,0
44.07644044,39.6904745,0
51.23547696,25.2923304,1
69.54157434,23.19988212,0
44.94253296,28.93570059,0
39.41092413,25.19264093,0
64.81663402,29.74143605,0
69.62587191,33.43881924,0
50.03695672,34.9765145,0
60.11463035,34.07365361,0
63.41475916,28.47183973,0
42.57515767,30.24795914,0
45.14694165,32.03939525,0
62.30874513,21.21106288,0
66.85014279,32.8529235,0
55.6288086,22.71350356,0
41.20185646,40.20173299,0
69.87061112,27.97742458,0
44.69029102,29.07562411,0
46.64862219,26.1514645,0
53.42337834,26.85014984,0
65.54160421,41.37046785,0
58.53975977,34.70184844,0
54.148655,22.25398777,0
54.6328853,37.5210645,0
50.43514669,35.96621138,0
55.58139515,28.59393769,0
24.70439922,31.53348471,1
47.03392541,29.9252796,0
52.41321935,39.86289952,0
38.48985916,26.01854906,0
53.86323318,30.73005305,0
47.95528779,27.85927335,0
67.55475698,22.83479798,0
65.73019725,40.95819128,0
45.34194431,24.0921671,0
48.49162288,31.10064594,0
49.26052434,21.29649697,0
45.48340524,28.0046473,0
51.95024984,32.10984411,0
42.41717931,25.8763301,0
38.69384665,32.93400925,0
56.22711224,28.65479454,0
56.29529584,35.80041256,0
41.9568424,36.80880457,0
58.95355431,27.0662762,0
43.68422271,30.3836643,0
52.53165238,30.91727113,0
58.20344013,33.09674648,0
49.66387435,30.07190998,0
54.54740912,30.9510548,0
44.83570356,28.78296763,0
48.03533417,30.57619933,0
47.94140569,36.48970097,0
42.53421653,33.23041621,0
48.23225837,33.5062782,0
34.51381701,33.61535162,0
45.08846253,29.23095611,0
47.15124507,31.59413522,0
47.43820248,24.57413161,0
47.58502554,36.34403828,0
49.382358,16.08519784,0
54.79441518,29.56425804,0
58.74517074,35.70447989,0
43.50234773,23.18066033,0
37.96799145,31.99889959,0
39.57955588,26.59616777,0
45.12797079,28.15598367,0
46.48078682,34.7297048,0
42.30003934,30.99028463,0
37.03883336,19.82822066,0
45.43879173,25.1178723,0
51.8142662,34.87667867,0
55.95029466,32.24471359,0
44.42576947,38.74067786,0
45.87002178,38.41323797,0
40.73301691,28.28877435,0
49.6856083,42.51618903,0
41.51571366,30.12239835,0
55.73127813,25.18665733,0
32.14133508,26.83180067,0
46.40370328,18.71637447,0
53.01107339,38.03509504,0
51.83834516,37.97380995,0
76.93033664,24.92246281,0
53.49800025,28.86057856,0
39.95945403,30.47803772,1
49.04535753,25.19823474,0
32.23753667,21.22448984,0
49.19400251,28.94821198,0
41.66943943,28.39460285,0
59.15390276,28.0579438,0
44.50459725,31.11358031,0
48.83234084,37.14759829,0
43.64442159,28.4845364,0
67.38851352,30.85221499,0
46.78757234,33.63435262,0
68.32557043,32.77071463,0
58.14151762,26.92788238,0
54.82066727,30.48188562,0
53.68733147,32.7376991,0
53.93797298,24.35824331,0
30.72327421,36.31769505,0
47.21116606,37.15794453,0
58.45157971,26.38609872,0
49.51102817,30.96835009,0
35.94810153,33.21139128,0
49.47595549,27.27192922,0
67.04105516,32.40806923,0
62.46891716,30.81627813,0
49.37995991,22.66040911,0
59.51449277,32.29580658,0
46.3349298,24.49928792,0
32.96128413,34.69601426,0
40.75534012,26.64394462,0
65.62888769,29.19357283,0
47.26006918,36.86139457,0
47.56616021,32.48190823,0
47.00161804,24.6026304,0
69.0413659,24.92541715,0
66.25958915,27.00348606,0
72.18780233,31.97322042,0
48.4095479,31.79149907,0
52.95624489,25.78448848,0
34.83357451,24.16395257,0
64.76934426,31.40791703,0
38.32220449,29.09069967,0
52.16775564,40.78607944,0
39.02697472,30.18301828,0
44.11133173,39.07126414,0
41.62737569,24.14808201,0
43.92124739,22.1339353,0
44.60877297,24.39957434,0
44.51731205,35.94564891,0
58.33333912,38.78050795,0
38.95137207,26.08910273,0
52.20541427,27.69716985,0
62.17959152,24.15509545,0
44.86803635,20.94180076,0
42.82081109,33.59205849,0
47.69475375,31.11510151,0
61.79725208,30.05243991,0
51.94107631,22.99971731,0
44.68785705,38.19978341,0
54.83876651,27.48321631,0
38.9770785,32.66813212,0
56.8135951,22.72719297,0
54.08607308,29.04737405,0
46.92191529,31.45687228,0
41.61414202,31.63537609,0
41.13319078,30.77324272,0
55.34817336,32.47261246,0
62.28980502,24.34739772,0
43.62692253,30.98686303,0
54.58386704,30.56878842,0
29.12972981,31.15836342,0
44.15382269,30.36172609,0
49.68941067,23.63393613,0
40.90316583,23.41100124,0
40.63493625,18.92865907,0
43.32220444,34.08767255,0
52.92192728,34.13828755,0
48.12670982,34.21775146,0
27.61768767,31.53394981,0
28.79299847,19.33440391,0
43.93134822,24.86644754,0
54.57686586,30.85207709,0
22.52495157,30.67759001,0
